Board_ID,Difficulty,Algorithm,Threads,Rep,Time_s,Nodes,Correct
medium_002,Medium,OMP-BranchBoundMRV,16,5,0.014714956,328,1
medium_003,Medium,Serial,1,1,0.019537292,44506,1
medium_003,Medium,Serial,1,2,0.019701667,44506,1
medium_003,Medium,Serial,1,3,0.019536959,44506,1
medium_003,Medium,Serial,1,4,0.019279917,44506,1
medium_003,Medium,Serial,1,5,0.018697583,44506,1
medium_003,Medium,Serial-MRV,1,1,0.009728167,663,1
medium_003,Medium,Serial-MRV,1,2,0.009758584,663,1
medium_003,Medium,Serial-MRV,1,3,0.009687750,663,1
medium_003,Medium,Serial-MRV,1,4,0.009908625,663,1
medium_003,Medium,Serial-MRV,1,5,0.009704791,663,1
medium_003,Medium,BranchBound,1,1,0.018683208,44506,1
medium_003,Medium,BranchBound,1,2,0.018690833,44506,1
medium_003,Medium,BranchBound,1,3,0.018738125,44506,1
medium_003,Medium,BranchBound,1,4,0.019646166,44506,1
medium_003,Medium,BranchBound,1,5,0.019775291,44506,1
medium_003,Medium,BranchBoundMRV,1,1,0.011290709,663,1
medium_003,Medium,BranchBoundMRV,1,2,0.011105542,663,1
medium_003,Medium,BranchBoundMRV,1,3,0.011132917,663,1
medium_003,Medium,BranchBoundMRV,1,4,0.011236125,663,1
medium_003,Medium,BranchBoundMRV,1,5,0.011321042,663,1
medium_003,Medium,OpenMP,4,1,0.003280163,518,1
medium_003,Medium,OpenMP,4,2,0.003309011,533,1
medium_003,Medium,OpenMP,4,3,0.003043890,508,1
medium_003,Medium,OpenMP,4,4,0.003012896,505,1
medium_003,Medium,OpenMP,4,5,0.002997160,502,1
medium_003,Medium,OpenMP,8,1,0.003127098,446,1
medium_003,Medium,OpenMP,8,2,0.003067017,413,1
medium_003,Medium,OpenMP,8,3,0.003141880,478,1
medium_003,Medium,OpenMP,8,4,0.007086992,634,1
medium_003,Medium,OpenMP,8,5,0.007045984,632,1
medium_003,Medium,OpenMP,16,1,0.027580023,634,1
medium_003,Medium,OpenMP,16,2,0.026880026,511,1
medium_003,Medium,OpenMP,16,3,0.020168066,492,1
medium_003,Medium,OpenMP,16,4,0.030414104,634,1
medium_003,Medium,OpenMP,16,5,0.030702114,472,1
medium_003,Medium,OMP-BranchBoundMRV,4,1,0.003259182,586,1
medium_003,Medium,OMP-BranchBoundMRV,4,2,0.003190041,598,1
medium_003,Medium,OMP-BranchBoundMRV,4,3,0.003174067,575,1
medium_003,Medium,OMP-BranchBoundMRV,4,4,0.003234863,582,1
medium_003,Medium,OMP-BranchBoundMRV,4,5,0.003159046,576,1
medium_003,Medium,OMP-BranchBoundMRV,8,1,0.006503105,681,1
medium_003,Medium,OMP-BranchBoundMRV,8,2,0.003169060,510,1
medium_003,Medium,OMP-BranchBoundMRV,8,3,0.003284931,489,1
medium_003,Medium,OMP-BranchBoundMRV,8,4,0.003106833,450,1
medium_003,Medium,OMP-BranchBoundMRV,8,5,0.003175974,435,1
medium_003,Medium,OMP-BranchBoundMRV,16,1,0.042948961,515,1
medium_003,Medium,OMP-BranchBoundMRV,16,2,0.046245098,483,1
medium_003,Medium,OMP-BranchBoundMRV,16,3,0.020209074,469,1
medium_003,Medium,OMP-BranchBoundMRV,16,4,0.020240068,483,1
medium_003,Medium,OMP-BranchBoundMRV,16,5,0.031074047,850,1
medium_004,Medium,Serial,1,1,0.006520583,14343,1
medium_004,Medium,Serial,1,2,0.006582166,14343,1
medium_004,Medium,Serial,1,3,0.006522916,14343,1
medium_004,Medium,Serial,1,4,0.006485667,14343,1
medium_004,Medium,Serial,1,5,0.006628958,14343,1
medium_004,Medium,Serial-MRV,1,1,0.002693125,203,1
medium_004,Medium,Serial-MRV,1,2,0.002655583,203,1
medium_004,Medium,Serial-MRV,1,3,0.002781000,203,1
medium_004,Medium,Serial-MRV,1,4,0.002665500,203,1
medium_004,Medium,Serial-MRV,1,5,0.002672583,203,1
medium_004,Medium,BranchBound,1,1,0.006716541,14343,1
medium_004,Medium,BranchBound,1,2,0.006746292,14343,1
medium_004,Medium,BranchBound,1,3,0.006523292,14343,1
medium_004,Medium,BranchBound,1,4,0.006722208,14343,1
medium_004,Medium,BranchBound,1,5,0.006559625,14343,1
medium_004,Medium,BranchBoundMRV,1,1,0.003146458,203,1
medium_004,Medium,BranchBoundMRV,1,2,0.002966334,203,1
medium_004,Medium,BranchBoundMRV,1,3,0.003139042,203,1
medium_004,Medium,BranchBoundMRV,1,4,0.003064292,203,1
medium_004,Medium,BranchBoundMRV,1,5,0.002964750,203,1
medium_004,Medium,OpenMP,4,1,0.003263950,203,1
medium_004,Medium,OpenMP,4,2,0.003242970,203,1
medium_004,Medium,OpenMP,4,3,0.003309011,203,1
medium_004,Medium,OpenMP,4,4,0.003214121,203,1
medium_004,Medium,OpenMP,4,5,0.003103971,203,1
medium_004,Medium,OpenMP,8,1,0.007219076,203,1
medium_004,Medium,OpenMP,8,2,0.003119946,203,1
medium_004,Medium,OpenMP,8,3,0.003203869,203,1
medium_004,Medium,OpenMP,8,4,0.007133007,203,1
medium_004,Medium,OpenMP,8,5,0.003123999,203,1
medium_004,Medium,OpenMP,16,1,0.017414093,203,1
medium_004,Medium,OpenMP,16,2,0.020140171,203,1
medium_004,Medium,OpenMP,16,3,0.022414923,203,1
medium_004,Medium,OpenMP,16,4,0.017609835,203,1
medium_004,Medium,OpenMP,16,5,0.032871962,203,1
medium_004,Medium,OMP-BranchBoundMRV,4,1,0.003271818,203,1
medium_004,Medium,OMP-BranchBoundMRV,4,2,0.003230810,203,1
medium_004,Medium,OMP-BranchBoundMRV,4,3,0.003272057,203,1
medium_004,Medium,OMP-BranchBoundMRV,4,4,0.003350973,203,1
medium_004,Medium,OMP-BranchBoundMRV,4,5,0.003207922,203,1
medium_004,Medium,OMP-BranchBoundMRV,8,1,0.003223896,203,1
medium_004,Medium,OMP-BranchBoundMRV,8,2,0.007781982,203,1
medium_004,Medium,OMP-BranchBoundMRV,8,3,0.006036997,203,1
medium_004,Medium,OMP-BranchBoundMRV,8,4,0.006561041,203,1
medium_004,Medium,OMP-BranchBoundMRV,8,5,0.005895853,203,1
medium_004,Medium,OMP-BranchBoundMRV,16,1,0.037869930,203,1
medium_004,Medium,OMP-BranchBoundMRV,16,2,0.008102894,203,1
medium_004,Medium,OMP-BranchBoundMRV,16,3,0.016723871,203,1
medium_004,Medium,OMP-BranchBoundMRV,16,4,0.008121014,203,1
medium_004,Medium,OMP-BranchBoundMRV,16,5,0.084863186,203,1
medium_005,Medium,Serial,1,1,0.023178958,51784,1
medium_005,Medium,Serial,1,2,0.023209375,51784,1
medium_005,Medium,Serial,1,3,0.023025750,51784,1
medium_005,Medium,Serial,1,4,0.023153083,51784,1
medium_005,Medium,Serial,1,5,0.022393000,51784,1
medium_005,Medium,Serial-MRV,1,1,0.004449542,303,1
medium_005,Medium,Serial-MRV,1,2,0.004416333,303,1
medium_005,Medium,Serial-MRV,1,3,0.004410250,303,1
medium_005,Medium,Serial-MRV,1,4,0.004481000,303,1
medium_005,Medium,Serial-MRV,1,5,0.004430542,303,1
medium_005,Medium,BranchBound,1,1,0.021965583,51784,1
medium_005,Medium,BranchBound,1,2,0.021893750,51784,1
medium_005,Medium,BranchBound,1,3,0.022266875,51784,1
medium_005,Medium,BranchBound,1,4,0.022958125,51784,1
medium_005,Medium,BranchBound,1,5,0.023131791,51784,1
medium_005,Medium,BranchBoundMRV,1,1,0.005364875,303,1
medium_005,Medium,BranchBoundMRV,1,2,0.005306583,303,1
medium_005,Medium,BranchBoundMRV,1,3,0.005221542,303,1
medium_005,Medium,BranchBoundMRV,1,4,0.005440750,303,1
medium_005,Medium,BranchBoundMRV,1,5,0.005312417,303,1
medium_005,Medium,OpenMP,4,1,0.005939960,624,1
medium_005,Medium,OpenMP,4,2,0.005532980,593,1
medium_005,Medium,OpenMP,4,3,0.005735874,624,1
medium_005,Medium,OpenMP,4,4,0.005698204,624,1
medium_005,Medium,OpenMP,4,5,0.005611897,623,1
medium_005,Medium,OpenMP,8,1,0.013679028,624,1
medium_005,Medium,OpenMP,8,2,0.005447865,439,1
medium_005,Medium,OpenMP,8,3,0.005410194,624,1
medium_005,Medium,OpenMP,8,4,0.005465984,624,1
medium_005,Medium,OpenMP,8,5,0.005429029,624,1
medium_005,Medium,OpenMP,16,1,0.018244982,624,1
medium_005,Medium,OpenMP,16,2,0.018094063,624,1
medium_005,Medium,OpenMP,16,3,0.099011898,552,1
medium_005,Medium,OpenMP,16,4,0.015218019,308,1
medium_005,Medium,OpenMP,16,5,0.020012856,624,1
medium_005,Medium,OMP-BranchBoundMRV,4,1,0.005667925,624,1
medium_005,Medium,OMP-BranchBoundMRV,4,2,0.005733967,624,1
medium_005,Medium,OMP-BranchBoundMRV,4,3,0.005768061,624,1
medium_005,Medium,OMP-BranchBoundMRV,4,4,0.005660057,624,1
medium_005,Medium,OMP-BranchBoundMRV,4,5,0.005636930,603,1
medium_005,Medium,OMP-BranchBoundMRV,8,1,0.006186962,476,1
medium_005,Medium,OMP-BranchBoundMRV,8,2,0.011410952,624,1
medium_005,Medium,OMP-BranchBoundMRV,8,3,0.005778074,453,1
medium_005,Medium,OMP-BranchBoundMRV,8,4,0.008902073,624,1
medium_005,Medium,OMP-BranchBoundMRV,8,5,0.005530119,430,1
medium_005,Medium,OMP-BranchBoundMRV,16,1,0.042505980,624,1
medium_005,Medium,OMP-BranchBoundMRV,16,2,0.013006926,623,1
medium_005,Medium,OMP-BranchBoundMRV,16,3,0.030952930,622,1
medium_005,Medium,OMP-BranchBoundMRV,16,4,0.030532122,433,1
medium_005,Medium,OMP-BranchBoundMRV,16,5,0.040747881,624,1
medium_006,Medium,Serial,1,1,0.006010625,12315,1
medium_006,Medium,Serial,1,2,0.005737667,12315,1
medium_006,Medium,Serial,1,3,0.005890459,12315,1
medium_006,Medium,Serial,1,4,0.005857708,12315,1
medium_006,Medium,Serial,1,5,0.005670125,12315,1
medium_006,Medium,Serial-MRV,1,1,0.005549209,285,1
medium_006,Medium,Serial-MRV,1,2,0.005470625,285,1
medium_006,Medium,Serial-MRV,1,3,0.005409833,285,1
medium_006,Medium,Serial-MRV,1,4,0.005414416,285,1
medium_006,Medium,Serial-MRV,1,5,0.005397417,285,1
medium_006,Medium,BranchBound,1,1,0.005729875,12315,1
medium_006,Medium,BranchBound,1,2,0.005776625,12315,1
medium_006,Medium,BranchBound,1,3,0.005779166,12315,1
medium_006,Medium,BranchBound,1,4,0.005716708,12315,1
medium_006,Medium,BranchBound,1,5,0.005562416,12315,1
medium_006,Medium,BranchBoundMRV,1,1,0.005988916,285,1
medium_006,Medium,BranchBoundMRV,1,2,0.005867917,285,1
medium_006,Medium,BranchBoundMRV,1,3,0.005831834,285,1
medium_006,Medium,BranchBoundMRV,1,4,0.005960750,285,1
medium_006,Medium,BranchBoundMRV,1,5,0.005863000,285,1
medium_006,Medium,OpenMP,4,1,0.003487825,285,1
medium_006,Medium,OpenMP,4,2,0.003504038,285,1
medium_006,Medium,OpenMP,4,3,0.003470898,285,1
medium_006,Medium,OpenMP,4,4,0.003455877,285,1
medium_006,Medium,OpenMP,4,5,0.003447056,285,1
medium_006,Medium,OpenMP,8,1,0.003473997,285,1
medium_006,Medium,OpenMP,8,2,0.003591061,285,1
medium_006,Medium,OpenMP,8,3,0.008084059,285,1
medium_006,Medium,OpenMP,8,4,0.008040190,285,1
medium_006,Medium,OpenMP,8,5,0.003444910,285,1
medium_006,Medium,OpenMP,16,1,0.028959036,285,1
medium_006,Medium,OpenMP,16,2,0.028744936,285,1
medium_006,Medium,OpenMP,16,3,0.029081106,285,1
medium_006,Medium,OpenMP,16,4,0.014876842,211,1
medium_006,Medium,OpenMP,16,5,0.010755062,285,1
medium_006,Medium,OMP-BranchBoundMRV,4,1,0.003761053,285,1
medium_006,Medium,OMP-BranchBoundMRV,4,2,0.003873110,285,1
medium_006,Medium,OMP-BranchBoundMRV,4,3,0.003695965,285,1
medium_006,Medium,OMP-BranchBoundMRV,4,4,0.003934860,285,1
medium_006,Medium,OMP-BranchBoundMRV,4,5,0.004050970,285,1
medium_006,Medium,OMP-BranchBoundMRV,8,1,0.008331060,285,1
medium_006,Medium,OMP-BranchBoundMRV,8,2,0.008919954,285,1
medium_006,Medium,OMP-BranchBoundMRV,8,3,0.008131027,285,1
medium_006,Medium,OMP-BranchBoundMRV,8,4,0.006494999,285,1
medium_006,Medium,OMP-BranchBoundMRV,8,5,0.003602982,285,1
medium_006,Medium,OMP-BranchBoundMRV,16,1,0.020163059,225,1
medium_006,Medium,OMP-BranchBoundMRV,16,2,0.024870157,285,1
medium_006,Medium,OMP-BranchBoundMRV,16,3,0.017036915,285,1
medium_006,Medium,OMP-BranchBoundMRV,16,4,0.014571905,285,1
medium_006,Medium,OMP-BranchBoundMRV,16,5,0.040202856,285,1
medium_007,Medium,Serial,1,1,0.004224708,9724,1
medium_007,Medium,Serial,1,2,0.004216791,9724,1
medium_007,Medium,Serial,1,3,0.004228750,9724,1
medium_007,Medium,Serial,1,4,0.004281875,9724,1
medium_007,Medium,Serial,1,5,0.004273375,9724,1
medium_007,Medium,Serial-MRV,1,1,0.006302000,488,1
medium_007,Medium,Serial-MRV,1,2,0.006577542,488,1
medium_007,Medium,Serial-MRV,1,3,0.006629458,488,1
medium_007,Medium,Serial-MRV,1,4,0.006712792,488,1
medium_007,Medium,Serial-MRV,1,5,0.006661875,488,1
medium_007,Medium,BranchBound,1,1,0.004600375,9724,1
medium_007,Medium,BranchBound,1,2,0.004505667,9724,1
medium_007,Medium,BranchBound,1,3,0.004411791,9724,1
medium_007,Medium,BranchBound,1,4,0.004537083,9724,1
medium_007,Medium,BranchBound,1,5,0.004423584,9724,1
medium_007,Medium,BranchBoundMRV,1,1,0.007842250,488,1
medium_007,Medium,BranchBoundMRV,1,2,0.007625458,488,1
medium_007,Medium,BranchBoundMRV,1,3,0.007694125,488,1
medium_007,Medium,BranchBoundMRV,1,4,0.007729916,488,1
medium_007,Medium,BranchBoundMRV,1,5,0.007697750,488,1
medium_007,Medium,OpenMP,4,1,0.008105993,488,1
medium_007,Medium,OpenMP,4,2,0.007966042,488,1
medium_007,Medium,OpenMP,4,3,0.007873058,488,1
medium_007,Medium,OpenMP,4,4,0.007791042,488,1
medium_007,Medium,OpenMP,4,5,0.007808924,488,1
medium_007,Medium,OpenMP,8,1,0.007780075,488,1
medium_007,Medium,OpenMP,8,2,0.018413067,488,1
medium_007,Medium,OpenMP,8,3,0.013583183,488,1
medium_007,Medium,OpenMP,8,4,0.007766962,488,1
medium_007,Medium,OpenMP,8,5,0.007778168,488,1
medium_007,Medium,OpenMP,16,1,0.025462866,488,1
medium_007,Medium,OpenMP,16,2,0.030677080,488,1
medium_007,Medium,OpenMP,16,3,0.046779156,488,1
medium_007,Medium,OpenMP,16,4,0.020968914,488,1
medium_007,Medium,OpenMP,16,5,0.099794865,488,1
medium_007,Medium,OMP-BranchBoundMRV,4,1,0.007874966,488,1
medium_007,Medium,OMP-BranchBoundMRV,4,2,0.007821083,488,1
medium_007,Medium,OMP-BranchBoundMRV,4,3,0.007844925,488,1
medium_007,Medium,OMP-BranchBoundMRV,4,4,0.007812977,488,1
medium_007,Medium,OMP-BranchBoundMRV,4,5,0.007814169,488,1
medium_007,Medium,OMP-BranchBoundMRV,8,1,0.007930040,488,1
medium_007,Medium,OMP-BranchBoundMRV,8,2,0.007802010,488,1
medium_007,Medium,OMP-BranchBoundMRV,8,3,0.007805824,488,1
medium_007,Medium,OMP-BranchBoundMRV,8,4,0.007836103,488,1
medium_007,Medium,OMP-BranchBoundMRV,8,5,0.007844925,488,1
medium_007,Medium,OMP-BranchBoundMRV,16,1,0.025221825,488,1
medium_007,Medium,OMP-BranchBoundMRV,16,2,0.030218840,488,1
medium_007,Medium,OMP-BranchBoundMRV,16,3,0.013448000,488,1
medium_007,Medium,OMP-BranchBoundMRV,16,4,0.051137924,488,1
medium_007,Medium,OMP-BranchBoundMRV,16,5,0.020370007,488,1
medium_008,Medium,Serial,1,1,0.005613667,13163,1
medium_008,Medium,Serial,1,2,0.005522000,13163,1
medium_008,Medium,Serial,1,3,0.005658208,13163,1
medium_008,Medium,Serial,1,4,0.005610750,13163,1
medium_008,Medium,Serial,1,5,0.005742834,13163,1
medium_008,Medium,Serial-MRV,1,1,0.003263834,221,1
medium_008,Medium,Serial-MRV,1,2,0.003449250,221,1
medium_008,Medium,Serial-MRV,1,3,0.003347500,221,1
medium_008,Medium,Serial-MRV,1,4,0.003391500,221,1
medium_008,Medium,Serial-MRV,1,5,0.003481583,221,1
medium_008,Medium,BranchBound,1,1,0.005532750,13163,1
medium_008,Medium,BranchBound,1,2,0.005676500,13163,1
medium_008,Medium,BranchBound,1,3,0.005635334,13163,1
medium_008,Medium,BranchBound,1,4,0.005487959,13163,1
medium_008,Medium,BranchBound,1,5,0.005607166,13163,1
medium_008,Medium,BranchBoundMRV,1,1,0.003763292,221,1
medium_008,Medium,BranchBoundMRV,1,2,0.003742000,221,1
medium_008,Medium,BranchBoundMRV,1,3,0.003821500,221,1
medium_008,Medium,BranchBoundMRV,1,4,0.003551500,221,1
medium_008,Medium,BranchBoundMRV,1,5,0.003648083,221,1
medium_008,Medium,OpenMP,4,1,0.002852917,221,1
medium_008,Medium,OpenMP,4,2,0.002830029,221,1
medium_008,Medium,OpenMP,4,3,0.002830982,221,1
medium_008,Medium,OpenMP,4,4,0.002837896,221,1
medium_008,Medium,OpenMP,4,5,0.002833843,221,1
medium_008,Medium,OpenMP,8,1,0.006613970,221,1
medium_008,Medium,OpenMP,8,2,0.002846956,221,1
medium_008,Medium,OpenMP,8,3,0.004070997,221,1
medium_008,Medium,OpenMP,8,4,0.002835035,221,1
medium_008,Medium,OpenMP,8,5,0.006595850,221,1
medium_008,Medium,OpenMP,16,1,0.030086040,221,1
medium_008,Medium,OpenMP,16,2,0.018077135,221,1
medium_008,Medium,OpenMP,16,3,0.025238037,221,1
medium_008,Medium,OpenMP,16,4,0.029494047,221,1
medium_008,Medium,OpenMP,16,5,0.015995979,221,1
medium_008,Medium,OMP-BranchBoundMRV,4,1,0.003121138,221,1
medium_008,Medium,OMP-BranchBoundMRV,4,2,0.003297091,221,1
medium_008,Medium,OMP-BranchBoundMRV,4,3,0.003180027,221,1
medium_008,Medium,OMP-BranchBoundMRV,4,4,0.003145933,221,1
medium_008,Medium,OMP-BranchBoundMRV,4,5,0.003329992,221,1
medium_008,Medium,OMP-BranchBoundMRV,8,1,0.005875826,221,1
medium_008,Medium,OMP-BranchBoundMRV,8,2,0.003194809,221,1
medium_008,Medium,OMP-BranchBoundMRV,8,3,0.004879951,221,1
medium_008,Medium,OMP-BranchBoundMRV,8,4,0.003385067,221,1
medium_008,Medium,OMP-BranchBoundMRV,8,5,0.004509926,221,1
medium_008,Medium,OMP-BranchBoundMRV,16,1,0.018848181,221,1
medium_008,Medium,OMP-BranchBoundMRV,16,2,0.046895027,218,1
medium_008,Medium,OMP-BranchBoundMRV,16,3,0.016448021,221,1
medium_008,Medium,OMP-BranchBoundMRV,16,4,0.033212900,221,1
medium_008,Medium,OMP-BranchBoundMRV,16,5,0.059072018,221,1
medium_009,Medium,Serial,1,1,0.003503667,8461,1
medium_009,Medium,Serial,1,2,0.003554667,8461,1
medium_009,Medium,Serial,1,3,0.003487375,8461,1
medium_009,Medium,Serial,1,4,0.003391875,8461,1
medium_009,Medium,Serial,1,5,0.003600500,8461,1
medium_009,Medium,Serial-MRV,1,1,0.008387542,546,1
medium_009,Medium,Serial-MRV,1,2,0.008392125,546,1
medium_009,Medium,Serial-MRV,1,3,0.008563625,546,1
medium_009,Medium,Serial-MRV,1,4,0.008296041,546,1
medium_009,Medium,Serial-MRV,1,5,0.008540167,546,1
medium_009,Medium,BranchBound,1,1,0.003680958,8461,1
medium_009,Medium,BranchBound,1,2,0.003647750,8461,1
medium_009,Medium,BranchBound,1,3,0.003410041,8461,1
medium_009,Medium,BranchBound,1,4,0.003650208,8461,1
medium_009,Medium,BranchBound,1,5,0.003425708,8461,1
medium_009,Medium,BranchBoundMRV,1,1,0.009498250,546,1
medium_009,Medium,BranchBoundMRV,1,2,0.009247625,546,1
medium_009,Medium,BranchBoundMRV,1,3,0.008891042,546,1
medium_009,Medium,BranchBoundMRV,1,4,0.008997583,546,1
medium_009,Medium,BranchBoundMRV,1,5,0.008889875,546,1
medium_009,Medium,OpenMP,4,1,0.003825903,758,1
medium_009,Medium,OpenMP,4,2,0.003799915,758,1
medium_009,Medium,OpenMP,4,3,0.003830910,761,1
medium_009,Medium,OpenMP,4,4,0.003800869,757,1
medium_009,Medium,OpenMP,4,5,0.003813028,758,1
medium_009,Medium,OpenMP,8,1,0.001935959,438,1
medium_009,Medium,OpenMP,8,2,0.000903845,179,1
medium_009,Medium,OpenMP,8,3,0.001968861,449,1
medium_009,Medium,OpenMP,8,4,0.001971960,396,1
medium_009,Medium,OpenMP,8,5,0.001903772,424,1
medium_009,Medium,OpenMP,16,1,0.020169020,427,1
medium_009,Medium,OpenMP,16,2,0.030121088,443,1
medium_009,Medium,OpenMP,16,3,0.019191027,427,1
medium_009,Medium,OpenMP,16,4,0.025310993,509,1
medium_009,Medium,OpenMP,16,5,0.019538879,313,1
medium_009,Medium,OMP-BranchBoundMRV,4,1,0.004212141,780,1
medium_009,Medium,OMP-BranchBoundMRV,4,2,0.004106045,769,1
medium_009,Medium,OMP-BranchBoundMRV,4,3,0.004165888,776,1
medium_009,Medium,OMP-BranchBoundMRV,4,4,0.004072905,772,1
medium_009,Medium,OMP-BranchBoundMRV,4,5,0.004133940,755,1
medium_009,Medium,OMP-BranchBoundMRV,8,1,0.002020121,411,1
medium_009,Medium,OMP-BranchBoundMRV,8,2,0.001411915,208,1
medium_009,Medium,OMP-BranchBoundMRV,8,3,0.001760960,352,1
medium_009,Medium,OMP-BranchBoundMRV,8,4,0.002259970,482,1
medium_009,Medium,OMP-BranchBoundMRV,8,5,0.002175093,467,1
medium_009,Medium,OMP-BranchBoundMRV,16,1,0.018743038,367,1
medium_009,Medium,OMP-BranchBoundMRV,16,2,0.009027004,312,1
medium_009,Medium,OMP-BranchBoundMRV,16,3,0.011914015,366,1
medium_009,Medium,OMP-BranchBoundMRV,16,4,0.021358967,449,1
medium_009,Medium,OMP-BranchBoundMRV,16,5,0.034081936,371,1
medium_010,Medium,Serial,1,1,0.001002875,2270,1
medium_010,Medium,Serial,1,2,0.001150292,2270,1
medium_010,Medium,Serial,1,3,0.000967625,2270,1
medium_010,Medium,Serial,1,4,0.000969542,2270,1
medium_010,Medium,Serial,1,5,0.000966459,2270,1
medium_010,Medium,Serial-MRV,1,1,0.005484291,384,1
medium_010,Medium,Serial-MRV,1,2,0.005504791,384,1
medium_010,Medium,Serial-MRV,1,3,0.005476000,384,1
medium_010,Medium,Serial-MRV,1,4,0.005686291,384,1
medium_010,Medium,Serial-MRV,1,5,0.005496834,384,1
medium_010,Medium,BranchBound,1,1,0.000981000,2270,1
medium_010,Medium,BranchBound,1,2,0.000973708,2270,1
medium_010,Medium,BranchBound,1,3,0.000973666,2270,1
medium_010,Medium,BranchBound,1,4,0.000980125,2270,1
medium_010,Medium,BranchBound,1,5,0.000974292,2270,1
medium_010,Medium,BranchBoundMRV,1,1,0.006044041,384,1
medium_010,Medium,BranchBoundMRV,1,2,0.006085291,384,1
medium_010,Medium,BranchBoundMRV,1,3,0.006086916,384,1
medium_010,Medium,BranchBoundMRV,1,4,0.006055583,384,1
medium_010,Medium,BranchBoundMRV,1,5,0.006053792,384,1
medium_010,Medium,OpenMP,4,1,0.005460024,497,1
medium_010,Medium,OpenMP,4,2,0.005540133,497,1
medium_010,Medium,OpenMP,4,3,0.005584955,497,1
medium_010,Medium,OpenMP,4,4,0.005575895,497,1
medium_010,Medium,OpenMP,4,5,0.005599022,497,1
medium_010,Medium,OpenMP,8,1,0.011298895,497,1
medium_010,Medium,OpenMP,8,2,0.011423111,497,1
medium_010,Medium,OpenMP,8,3,0.006196022,497,1
medium_010,Medium,OpenMP,8,4,0.006456852,497,1
medium_010,Medium,OpenMP,8,5,0.006237030,497,1
medium_010,Medium,OpenMP,16,1,0.017965078,497,1
medium_010,Medium,OpenMP,16,2,0.027945042,497,1
medium_010,Medium,OpenMP,16,3,0.015868902,497,1
medium_010,Medium,OpenMP,16,4,0.032160997,497,1
medium_010,Medium,OpenMP,16,5,0.070752144,494,1
medium_010,Medium,OMP-BranchBoundMRV,4,1,0.005782127,497,1
medium_010,Medium,OMP-BranchBoundMRV,4,2,0.005675077,497,1
medium_010,Medium,OMP-BranchBoundMRV,4,3,0.005800009,497,1
medium_010,Medium,OMP-BranchBoundMRV,4,4,0.005748987,497,1
medium_010,Medium,OMP-BranchBoundMRV,4,5,0.005785942,497,1
medium_010,Medium,OMP-BranchBoundMRV,8,1,0.006201029,497,1
medium_010,Medium,OMP-BranchBoundMRV,8,2,0.006506920,497,1
medium_010,Medium,OMP-BranchBoundMRV,8,3,0.006761074,497,1
medium_010,Medium,OMP-BranchBoundMRV,8,4,0.009469032,497,1
medium_010,Medium,OMP-BranchBoundMRV,8,5,0.007056952,497,1
medium_010,Medium,OMP-BranchBoundMRV,16,1,0.031559944,497,1
medium_010,Medium,OMP-BranchBoundMRV,16,2,0.024363995,497,1
medium_010,Medium,OMP-BranchBoundMRV,16,3,0.042889118,375,1
medium_010,Medium,OMP-BranchBoundMRV,16,4,0.038674116,497,1
medium_010,Medium,OMP-BranchBoundMRV,16,5,0.012337923,497,1
medium_011,Medium,Serial,1,1,0.203881667,338054,1
medium_011,Medium,Serial,1,2,0.157833709,338054,1
medium_011,Medium,Serial,1,3,0.153299166,338054,1
medium_011,Medium,Serial,1,4,0.153184833,338054,1
medium_011,Medium,Serial,1,5,0.153374791,338054,1
medium_011,Medium,Serial-MRV,1,1,0.008421291,538,1
medium_011,Medium,Serial-MRV,1,2,0.008395500,538,1
medium_011,Medium,Serial-MRV,1,3,0.008470083,538,1
medium_011,Medium,Serial-MRV,1,4,0.008396458,538,1
medium_011,Medium,Serial-MRV,1,5,0.008383000,538,1
medium_011,Medium,BranchBound,1,1,0.154136708,338054,1
medium_011,Medium,BranchBound,1,2,0.158922333,338054,1
medium_011,Medium,BranchBound,1,3,0.155327791,338054,1
medium_011,Medium,BranchBound,1,4,0.155198000,338054,1
medium_011,Medium,BranchBound,1,5,0.154128834,338054,1
medium_011,Medium,BranchBoundMRV,1,1,0.009351750,538,1
medium_011,Medium,BranchBoundMRV,1,2,0.009346166,538,1
medium_011,Medium,BranchBoundMRV,1,3,0.009331792,538,1
medium_011,Medium,BranchBoundMRV,1,4,0.009377750,538,1
medium_011,Medium,BranchBoundMRV,1,5,0.009430500,538,1
medium_011,Medium,OpenMP,4,1,0.001204967,170,1
medium_011,Medium,OpenMP,4,2,0.001168966,170,1
medium_011,Medium,OpenMP,4,3,0.001157999,170,1
medium_011,Medium,OpenMP,4,4,0.001166105,170,1
medium_011,Medium,OpenMP,4,5,0.001160145,170,1
medium_011,Medium,OpenMP,8,1,0.002626896,249,1
medium_011,Medium,OpenMP,8,2,0.001184940,136,1
medium_011,Medium,OpenMP,8,3,0.001230001,168,1
medium_011,Medium,OpenMP,8,4,0.001161098,137,1
medium_011,Medium,OpenMP,8,5,0.001204967,137,1
medium_011,Medium,OpenMP,16,1,0.020207882,260,1
medium_011,Medium,OpenMP,16,2,0.020426989,136,1
medium_011,Medium,OpenMP,16,3,0.044353962,138,1
medium_011,Medium,OpenMP,16,4,0.064630032,123,1
medium_011,Medium,OpenMP,16,5,0.021034002,124,1
medium_011,Medium,OMP-BranchBoundMRV,4,1,0.001354933,172,1
medium_011,Medium,OMP-BranchBoundMRV,4,2,0.001301050,173,1
